Vatikáni múzeum;Vatican Museums;Nem fikciós mûvek;2014;65;Olaszország;Marco Pianigiani;;
VHK - Akik móresre tanították a halált;VHK - Akik móresre tanították a halált;Nem fikciós mûvek;2011;65;Magyarország;Nagy Júlia;;
Vigyázz a kendõdre tatjana;Pida Huivista Kiinni, Tatjanana;vígjáték;1994;65;Finnország;Aki Kaurismäki;Kirsi Tykkylainen, Kati Outinen, Matti Pellonpaa;
Westworld 1. évad: 1. Az elsõ;Westworld Season 1: The Maze 1. The Original;Egyéb;2016;65;Amerikai Egyesült Államok;Jonathan Nolan;;TV-MA
A fõiskola;College;Játékfilm;1927;66;Amerikai Egyesült Államok;James W. Horne;Flora Bramley, Buster Keaton, Anne Cornwall;
A hupikék törpikék és törppicur;Le Bébé Schtroumpf;animáció;1984;66;Belgium;Peyo;;
A nevezetes névtelen;Hamvas béla élete;Nem fikciós mûvek;2016;66;Magyarország;Katona Zsuzsa;;
A vörös szív lovagja;Rycerzyk Czerwonego Serduszka;animáció;1982;66;Lengyelország;Bogdan Nowicki;;
Az apostol;Az apostol;Egyéb;1991;66;Magyarország;Balogh Zsolt;;
Béres Alexandra - Mozogj újra velem;Béres Alexandra - Mozogj újra velem;Egyéb;2012;66;Magyarország;Béres Alexandra;;
Böllérbalett;Böllérbalett;Egyéb;2014;66;Magyarország;Kistamás László;;
Életem cukkiniként;Ma vie de Courgette;Animációs film;2016;66;Svájc, Franciaország;Claude Barras;;PG-13
Fizessen, nagysád!;Fizessen, nagysád!;Játékfilm;1937;66;NA;Ismeretlen;;
George, az õserdõ hõse;George of the Jungle;Animációs film;2007;66;Kanada, Amerikai Egyesült Államok;J. Falconer;;
Kagylócskák;Shelldon;Animációs film;2008;66;Thaiföld;Jirayuth Chusanachoti, Phil Weinstein;;
Kereszthegy;Kereszthegy;Nem fikciós mûvek;2014;66;Magyarország;Wonke Rezsõ, Nagy József, Bárány Krisztián;;
Mickey Egér - Volt egyszer egy karácsony;Mickey's Once Upon a Christmas;Animációs film;1999;66;Amerikai Egyesült Államok;Jun Falkenstein, Alex Mann;;TV-G
Mildred Pierce: 1. rész;Mildred Pierce;Egyéb;2011;66;Amerikai Egyesült Államok;Todd Haynes;;TV-MA
Mildred Pierce: 2. rész;Mildred Pierce;Egyéb;2011;66;Amerikai Egyesült Államok;Todd Haynes;;TV-MA
Mildred Pierce: 3. rész;Mildred Pierce;Egyéb;2011;66;Amerikai Egyesült Államok;Todd Haynes;;TV-MA
Mildred Pierce: 4. rész;Mildred Pierce;Egyéb;2011;66;Amerikai Egyesült Államok;Todd Haynes;;TV-MA
Mildred Pierce: 5. rész;Mildred Pierce;Egyéb;2011;66;Amerikai Egyesült Államok;Todd Haynes;;TV-MA
Susi és Tekergõ 2;Lady and the Tramp 2: Scamp's Adventure;animáció;;66;USA;Darrell Rooney, Jeanine Roussel;;G
Tizenkét hónap;Sekai meisaku dôwa: Mori wa ikiteiru;animáció;1980;66;Japán;Kimio Jabuki;;
Vidám verseny;Vidám verseny;Nem fikciós mûvek;1953;66;Magyarország;Máriássy Félix;;
A csodanõ;Wonder Woman;Animációs film;2009;67;Amerikai Egyesült Államok;Lauren Montgomery;;PG-13
A gyilkos csókja;Killer's Kiss;Játékfilm;1955;67;Amerikai Egyesült Államok;Stanley Kubrick;;
A köpeny;Sinyel;filmdráma;1926;67;Oroszország;Grigorij Kozincev;Alekszej Kapler, Andrej Kosztricskin, Antonyina Jeremjeva;
Angyali Show;Angyali Show;Egyéb;1800;67;NA;Ismeretlen;;
Atlantis 2 - Milo visszatér;Atlantis: Milo's Return;Animációs film;2003;67;Amerikai Egyesült Államok;Victor Cook, Toby Shelton, Tad Stones;;G
Az élet értelme és kertészeti tippek;Az élet értelme és kertészeti tippek;Egyéb;2013;67;Magyarország;Körmendi Tamás;;
Blinky Bill;Blinky Bill;Animációs film;1992;67;Ausztrália;Yoram Gross;;
Bors néni;Bors néni;Játékfilm;1982;67;Magyarország;Bohák György, Novák János;Dajka Margit, Kútvölgyi Erzsébet, Novák János;
Dunaparti randevú;Dunaparti randevú;Játékfilm;1936;67;Magyarország;Székely István;;
Ember a felvevõgéppel;Cselovek sz kinoapparatom;dokumentum;1929;67;Szovjetunió;Dziga Vertov;;
Evolúció;Evolúció;Egyéb;2015;67;Magyarország;László Péter;;
Farkas;Farkas;Játékfilm;2007;67;Oroszország, Magyarország;Tóth Tamás;Aleksandr Bashirov, Végvári Tamás, Vladimir Merov;
Halálos rémület;Scared to death;Játékfilm;1947;67;Amerikai Egyesült Államok;Christy Cabanne;Nat Pendleton, Bela Lugosi, George Zucco;
Hastánc dívák;Hastánc dívák;Egyéb;2005;67;Magyarország;Ismeretlen;;
Hosszú alkony;Hosszú alkony;Játékfilm;1800;67;NA;Ismeretlen;;
In the Gloaming;In the Gloaming;Játékfilm;1997;67;Amerikai Egyesült Államok;Christopher Reeve;Glenn Close, Bridget Fonda, Whoopi Goldberg;
Indul a bakterház;Indul a bakterház;Játékfilm;1979;67;Magyarország;Mihályfy Sándor;Olvasztó Imre, Koltai Róbert, Haumann Péter;
Kérek egy elefántot;Prosze slonia;animáció;1978;67;Lengyelország;Witold Giersz;;
Sárkány és papucs;Sárkány és papucs;Animációs film;1989;67;Magyarország;Hernádi Tibor;;
Szivárvány;Raduga;háborús;1943;67;Szovjetunió;Mark Donszkoj;Nyina Aliszova, Jelena Tjapkina, Nyikolaj Uzsvij;
Teletubbies - Jó kis felfordulás;Teletubbies - Messes and Muddles;Animációs film;2001;67;Egyesült Királyság, Amerikai Egyesült Államok;Andrew Davenport;;
Testen kívül;Testen kívül;Nem fikciós mûvek;2011;67;Magyarország;Repka Péter;;
Trónok harca 7.évad: 6. A Falon túl;Game of Thrones Season 7: 6. Beyond the Wall;Egyéb;2017;67;Amerikai Egyesült Államok;Alan Taylor;;TV-MA
Út a semmibe;Út a semmibe;Nem fikciós mûvek;2011;67;Magyarország;Aradi-Beöthy Péter;Mismás Ferenc;
A három muskétás;The three Musketeers;Animációs film;2004;68;Amerikai Egyesült Államok;Donovan Cook;;
A vietnami balzsam;A vietnami balzsam;Egyéb;2016;68;Magyarország;László Péter;;
A vietnami balzsam (cenzúrázatlan);A vietnami balzsam (cenzúrázatlan);Egyéb;2016;68;Magyarország;László Péter;;
Ali Baba és a negyven ralbó - Az elveszett handzsár legendája;Ali Baba and the forty thieves - The Lost scimitar of Arabia;Animációs film;2005;68;Amerikai Egyesült Államok;Jeff Swampy Marc, Ric Machin;;
Az eltûnt idõ nyomában;Az eltûnt idõ nyomában;dokumentum;1991;68;Magyarország;Erdélyi János, Zsigmond Dezsõ;Somogyi Lajos és családja;
Az utolsó felvonás IV. Károly király koronázása 1916;Az utolsó felvonás IV. Károly király koronázása 1916;Nem fikciós mûvek;2016;68;Magyarország;Tomsics Emõke;;
Besence Open;Besence Open;Nem fikciós mûvek;2013;68;Magyarország;Kovács Kristóf;;
Hová mész emberke?;Quo vadis, homo sapiens?;animáció;1983;68;Románia;Ion Popescu-Gopo;;
Idõn kívül;Les Sanguinaires;filmdráma;1997;68;Franciaország;Laurent Cantet;Catherine Baugué, Frédéric Pierrot, Marc Adjadj;
Interjú;Interjú;Játékfilm;2013;68;Magyarország;Elekes Gergõ, Gallai József;;
Kenyér, arany, fegyver;Hleb, zoloto, nagan;háborús;1980;68;Szovjetunió;Szamvel Gaszparov;Olga Gaszparova, Vlagyimir Boriszov, Jurij Grigorjev;
Lego Batman: A film - DC Szuperhõsök Szövetsége;LEGO Batman: The Movie - DC Superheroes Unite;Animációs film;2013;68;Amerikai Egyesült Államok;Jon Burton;;G
Mickey volt kétszer egy karácsony;Mickey's twice upon a Christmas;Animációs film;2004;68;Amerikai Egyesült Államok;Matthew O'Callaghan;;
Monster High - Légy szörnymagad;Monster High - Ghouls Rule;Animációs film;2012;68;Amerikai Egyesült Államok;Steve Sacks, Mike Fetterly;;TV-Y7
Négybetûs szavak;Négybetûs szavak;Egyéb;2016;68;Magyarország;László Péter;;
Négybetûs szavak (cenzúrázatlan);Négybetûs szavak (cenzúrázatlan);Egyéb;2016;68;Magyarország;László Péter;;
Ördögfajzat;Csortovo szemja;társadalmi dráma;1980;68;Szovjetunió;Algimantasz Pujpa;Koszta Szmoriginasz, Vitautasz Paukste, Eugenija Pleskite;
Ördögi denevér;The devil bat;Játékfilm;1940;68;Amerikai Egyesült Államok;Jean Yarbrough;Bela Lugosi, Suzanne Kaaren, Dave O'Brien;
A fehér zombi;White zombie;Játékfilm;1932;69;Amerikai Egyesült Államok;Victor Halperin;Joseph Cawthorn, Bela Lugosi, Madge Bellamy;
A szép ismeretlen;Predcsuvsztvije ljubvi;vígjáték;1982;69;Szovjetunió;Tofik Sahvergyijev;Irina Alfjorova, Alekszandr Abdulov, Ligyija Szmirnova;
Az árnyékszázad;Az árnyékszázad;filmdráma;1992;69;Magyarország;Dér András;Horváth Krisztina, Deák Zsolt, Michael Mechlmann;
Az ébredõ Erõ titkai: Egy filmes utazás;Secrets of the Force Awakens: A Cinematic Journey;Nem fikciós mûvek;2015;69;Amerikai Egyesült Államok;J.J.Abrams;;PG-13
Az éjszaka gyémántja;Démanty noci;filmdráma;1964;69;Csehszlovákia;Jan Némec;Ladislav Jansky, Antonin Kumbera;
Az igazság ligája: Istenek és szörnyek;Justice League: Gods and Monsters;Animációs film;2015;69;Amerikai Egyesült Államok;Sam Liu;;PG-13
Az Újvilág bosszúangyalai;Ultimate Avengers;Animációs film;2006;69;Amerikai Egyesült Államok;Steven E. Gordon, Bob Richardson;;
Balázs Torna - Gyõzi módra;Balázs Torna - Gyõzi módra;Egyéb;2008;69;Magyarország;Geo Tóth György;;
Balázs torna Gyõzi módra;Balázs torna Gyõzi módra;Egyéb;2005;69;Magyarország;Ismeretlen;Gáspár Gyõzõ, Czanik Krisztián, Czanik Balázs;
Batman és Harley Quinn;DCU Batman & Harley Quinn;Animációs film;2017;69;Amerikai Egyesült Államok;Sam Liu;;PG-13
Csernobil  5. rész Vichnaya Pamyat;Chernobyl Part 5. Vichnaya Pamyat;Játékfilm;2019;69;USA;Johan Renck;Jessie Buckley, Jared Harris, Stellan Skarsg?rd, Emily Watson, Paul Ritter;TV-MA
Kilenc dal;Nine songs;Játékfilm;2004;69;Egyesült Királyság;Michael Winterbottom;Margo Stilley, Kieran O'Brien, Huw Bunford;
King Kong of Atlantis;King Kong of Atlantis;Animációs film;2005;69;Amerikai Egyesült Államok;Patrick Archibald;;
Lego Scooby-Doo - Tajték-parti bingóparti;LEGO Scooby-Doo! Blowout Beach Bash;Animációs film;2017;69;Amerikai Egyesült Államok;Ethan Spaulding;;
LEGO Tini szuperhõsök - Agymosás;LEGO DC Super Hero Girls: Brain Drain;Animációs film;2017;69;Amerikai Egyesült Államok;Todd Grimes;;
Legyél te is Bonca!;Legyél te is Bonca!;Egyéb;1984;69;Magyarország;Katkics Ilona;;
Mégis meglátod az eget;I ti uvigyis nyébo;ifjúsági;1978;69;Szovjetunió;Georgij Kuznyecov;Alekszandr Porohovcsikov, Mihail Jakovenko, Vlagyimir Sirokov;
Monster High: Boo York/Boo York;Monster High: Boo York/Boo York;Animációs film;2015;69;Amerikai Egyesült Államok;William Lau;;
Monster High: Rémséges Mélység;Monster High: Great Scarrier reef;Animációs film;2016;69;Amerikai Egyesült Államok;Barry Karnowski, William Lau;;
Monster High: Sokkolódva;Monster High: Electrified;Animációs film;2017;69;Amerikai Egyesült Államok;Avgousta Zourelidi;;
Õslények országa I.;Land before time I.;Animációs film;1988;69;Amerikai Egyesült Államok, Írország;Don Bluth;;
Repülõ ördögök;The flying deuces;Játékfilm;1939;69;Amerikai Egyesült Államok;A. Edward Sutherland;Oliver Hardy, Stan Laurel, Jean Parker;
Scapin furfangjai;Les fourberies de Scapin;vígjáték;1981;69;Franciaország;Roger Coggio;Jean-Pierre Darras, Michel Galabru, Roger Coggio;
Scooby-Doo és a WWE: Rejtély az autóversenyen;Scooby-Doo WWE: Curse of the Speed Demon;Animációs film;2016;69;Amerikai Egyesült Államok;Tim Divar;;
Scooby-Doo és Batman - A bátor és a vakmerõ;Scooby-Doo and Batman - Brave and Bold;Animációs film;2017;69;Amerikai Egyesült Államok;Jake Castorena;;
Susi és Tekergõ 2: Csibész/a csavargó;Lady and the Tramp 2: Scamp's Adventure;Animációs film;2001;69;Amerikai Egyesült Államok;ismeretlen;;
Szegény gazdagok;Szegény gazdagok;Játékfilm;1959;69;Magyarország;Bán Frigyes;;
Tini szuperhõsök - Az év hõse;DC Super Hero Girls;Animációs film;2016;69;Amerikai Egyesült Államok;Cecilia Anranovich;;TV-Y7
A gyufagyári lány;Tulitikkutehtaan tyttö;filmdráma;1989;70;Finnország;Aki Kaurismäki;Elina Salo, Esko Nikkari, Kati Outinen;
A szökött fegyenc;Szvigyetyelsztvo o bednosztyi;bûnügyi;1972;70;Szovjetunió;Szamvel Gaszparov;Alekszandr Hocsinszkij, Borisz Hmelnyickij, Grigorij Asztrin;
A tolonc;A tolonc;Játékfilm;1914;70;Magyarország;Kertész Mihály;;
Aerobik Norbival 2 - Testformálás korhatár nélkül;Aerobik Norbival 2 - Testformálás korhatár nélkül;Egyéb;2005;70;Magyarország;ismeretlen;;
Álomvölgy;Álomvölgy;Kísérleti film;2012;70;Magyarország;Vancsó Zoltán;;
Az elfelejtett barát;Loma-zabitij drug;természetfilm;1983;70;Szovjetunió;Bidzina Racsvelisvili;L. Pilpani, Vaszo Kahniasvili, G. Citajsvili;
Az elit alakulat 1. rész:  Currahee;Band of Brothers E1;Egyéb;2001;70;Amerikai Egyesült Államok;Phil Alden Anderson;;TV-MA
Az erdõ kapitánya;Az erdõ kapitánya;Animációs film;1987;70;Magyarország;Dargay Attila;;
B.U.É.K.;B.U.É.K.;Nem fikciós mûvek;2014;70;Magyarország;Halász Júlia, Kálmán Mátyás;;
Bratz lányok - A szuperbébik;bratz super babyz;Animációs film;2007;70;Amerikai Egyesült Államok;David Mucci Fassett;;
Bratz lányok - Meseországban;Bratz - fairy tales;Animációs film;2008;70;Amerikai Egyesült Államok;Phil Weinstein;;
Bûn és büntetlenség;Bûn és büntetlenség;Nem fikciós mûvek;2010;70;Magyarország;Skrabski Fruzsina, Novák Tamás;;
Callanetics: Speciális Alakformálás;Callanetics: Speciális Alakformálás;Egyéb;1999;70;Magyarország;Ditrói Mária;;
Callanetics: Super Callanetics;Callanetics: Super Callanetics;Egyéb;1999;70;Magyarország;Ditrói Mária;;
Camelot, a kerekasztal lovagjai;Camelot, The Legend;Animációs film;1998;70;Amerikai Egyesült Államok;William R. Kowalchuk Jr.;;PG
Carmina;Carmina o revienta;Játékfilm;2012;70;Spanyolország;Paco León;;
Dalok - találomra … - Válogatás Koncz Zsuzsa felvételeibõl;Dalok - találomra … - Válogatás Koncz Zsuzsa felvételeibõl;Nem fikciós mûvek;2006;70;Magyarország;Magyar Televízió;;
Doors at the Bowl;Doors at the Bowl;Nem fikciós mûvek;1968;70;Egyesült Királyság;Ray Manzarek;;
Dzsungel jack;JungleDyret;Animációs film;1993;70;Dánia;Stefan Fjeldmark, Flemming Quist Moller;;
Egészségfilm - MediMédia: Gerinctorna haladóknak;Egészségfilm - MediMédia: Gerinctorna haladóknak;Egyéb;2016;70;Magyarország;Tabajdi Bence;;
Egy kupac kufli;Egy kupac kufli;Animációs film;2017;70;Magyarország;Pálfi Szabolcs, Jurik Kristóf, M.Tóth Géza;;
Éljen szervác!;Éljen Szervác!;bábfilm;1986;70;Magyarország;Foky Ottó;;
Fekete péntek;Black Friday;Játékfilm;1940;70;Amerikai Egyesült Államok;Arthur Lubin;Stanley Ridges, Lugosi Béla, Boris Karloff;
Fluor Film;Fluor Film;Játékfilm;2012;70;Magyarország;Miki Háromöthét;;
Frankenstein;Frankenstein;Játékfilm;1931;70;Amerikai Egyesült Államok;James Whale;Colin Clive, Mae Clarke, John Boles;
Free Entry;Free Entry;Játékfilm;2013;70;Magyarország;Kerékgyártó Yvonne;;
Godard: Búcsú a nyelvtõl;Adieu au langage;Játékfilm;2014;70;Franciaország;Jean-Luc Godard;;
Gömböc;Püska;filmdráma;1934;70;Szovjetunió;Mihail Romm;Andrej Fajt, Galina Szergejeva, Faina Ranyevszkaja;
Hatan hetedhét országon át;Sechse kommen durch die welt;mese;1972;70;NDK;Rainer Simon;Friedo Solter, Günter Schubert, Jirí Menzel;
Hercegek és hercegnõk;Princes et princesses;Animációs film;2000;70;Franciaország;Michel Ocelot;;
James Seven Live;James Seven Live;Nem fikciós mûvek;2005;70;Amerikai Egyesült Államok;Ismeretlen;;
János vitéz;János vitéz;Animációs film;1973;70;Magyarország;Jankovics Marcell;;
Kádár;Kádár;Nem fikciós mûvek;2009;70;Magyarország;Muszatics Péter;;
Keringésjavító Torna;Keringésjavító Torna;Egyéb;2002;70;Magyarország;ismeretlen;;
Kimba - A fehér oroszlán;Kimba - The white lion;Animációs film;1994;70;Amerikai Egyesült Államok;Jim Hossack;;
Kimba 2. - Újabb kalandok;Kimba - The white lion 2.;Animációs film;1994;70;Amerikai Egyesült Államok;Jim Hossack;;
Kirikou és a boszorkány;Kirikou et la sorcier;Animációs film;1998;70;Franciaország;Michel Ocelot;;
Kiskacsa a magaslesen;Zsivaja raduga;ifjúsági;1982;70;Szovjetunió;Natalja Bondarcsuk;Roma Genyeralov, Liza Volkova, Katya Licseva;
Komoly dolgok;Komoly dolgok;Játékfilm;2011;70;Magyarország;Szabó Szonja;;
Kövek ura;Bojsza vrag, gyevjatovo szina;mese;1984;70;Szovjetunió;Viktor Csugunov, Viktor Puszurmanov;Kajrat Nurkadilov, Gulzsan Aszpetova, Nurmuhan Zsanturin;
Lengemesék 2 - Tél a nádtengeren;Lengemesék 2 - Tél a nádtengeren;Animációs film;2018;70;Magyarország;Pálfi Zsolt;Szalay Csongor;
Libiomfi;;filmdráma;2003;70;Magyarország;Kálmánchelyi Zoltán;Dióssi Gábor, Mucsi Zoltán, Kecskés Karina;
Magyar retró 3;Magyar retró 3;Játékfilm;2018;70;Magyarország;Papp Gábor Zsigmond;Papp Gábor Zsigmond;
Mendika - A Ghymes együttes karácsonyi jótékonysági koncertje;Mendika - A Ghymes együttes karácsonyi jótékonysági koncertje;Nem fikciós mûvek;2011;70;Magyarország;Varga Csaba Zsolt;;
Menla hagyatéka;Menla hagyatéka;Nem fikciós mûvek;2015;70;Magyarország, Egyesült Királyság;Miklós Ádám;;
Menni fog!;Menni fog!;Egyéb;2008;70;Magyarország;Ismeretlen;;
Micimackó visszatér;Pooh's Grand Adventure: The Search for Christopher Robin;Animációs film;1997;70;Amerikai Egyesült Államok;Karl Geurs;;
Mikulás karácsonyra;Snekker Andersen og Julenissen;Játékfilm;2016;70;Norvégia;Terje Rangnes;;
Mindent fordítva;Vszjo naoborot;vígjáték;1981;70;Szovjetunió;Vitalij Fetyiszov;Olga Masnaja, Szvetlana Nyemoljajeva, Vlagyimir Grammatyikov;
Monster High 13 kívánság;Monster Hig 13 Wishes;Animációs film;2013;70;Amerikai Egyesült Államok;Ira Singerman, Audu Paden;;TV-Y7
Monster High: Õrült kombináció;Monster High: Freaky Fusion;Animációs film;2014;70;Amerikai Egyesült Államok;Sylvain Blais, William Lau;;TV-Y7
Monstre High: Rémek/kamera/felvétel!;"Monster High"" - Fights/Camera/Action!";Animációs film;2013;70;Amerikai Egyesült Államok;ismeretlen;;
My Friend Tigger and Pooh;My Friend Tigger and Pooh;Animációs film;2007;70;Amerikai Egyesült Államok;Don MacKinnon, David Hartman;;
Némafilm;Némafilm;Nem fikciós mûvek;2012;70;Magyarország;Matúz Gábor, Siklósi Beatrix;;
Nincs kegyelem;Nincs kegyelem;Egyéb;2006;70;Magyarország;Ragályi Elemér;Csuja Imre, Gazsó György, Nagypál Gábor;
Norbi Karatefit;Norbi Karatefit;Egyéb;2009;70;Magyarország;Kristóffy Sándor;;
Odüsszeia;Odyssea;animáció;1985;70;Csehszlovákia, NDK;Jiri Tyller;;
Oh, Tannenbaum;Oh, Tannenbaum;Egyéb;2016;70;Magyarország;László Péter;;
Oh, Tannenbaum (cenzúrázatlan);Oh, Tannenbaum (cenzúrázatlan);Egyéb;2016;70;Magyarország;László Péter;;
Õslények országa;The Land Before Time;animáció;1988;70;USA;Don Bluth;;G
Pattogatott kukorica;Pattogatott kukorica;filmdráma;1998;70;Magyarország;Gábor Péter;Gonda Zsolt, Tóth J. Tamás, Karsai Ferenc;
Pocahontas 2;Pocahontas 2;Animációs film;1998;70;Amerikai Egyesült Államok;Bradley Raymond, Tom Ellery;;
Próba után;Efter Repetitionen;Játékfilm;1984;70;Svédország;Ingmar Bergman;Erland Josephson, Ingrid Thulin, Lena Olin;
Psalmus Humanus: Szent-Györgyi Albert;Psalmus Humanus: Szent-Györgyi Albert;Nem fikciós mûvek;1984;70;Magyarország;Dénes Gábor;;
Queen Night in Bohemia;Queen Night in Bohemia;Nem fikciós mûvek;1975;70;Egyesült Királyság;Queen;;
Rajzoljuk körbe a földet;Dessine-toi…;Nem fikciós mûvek;2010;70;Franciaország, NA;Gilles Porte;;
Rémségek kicsiny boltja;The little shop of horrors;Játékfilm;1986;70;Amerikai Egyesült Államok;Frank Oz;James Belushi, Rick Moranis, Bill Murray;
Scooby-Doo és a KISS - A nagy rock and roll rejtély;Scooby-Doo Meets Kiss Rock and Roll Mystery;Animációs film;2015;70;Amerikai Egyesült Államok;Tony Cervone;;
Sorsok;Sudbine;háborús;1978;70;Jugoszlávia;Predrag Golubovic;Miroljub Leso, Faruk Begoli, Bert Sotlar;
Süni és barátai;Süni és barátai;Animációs film;1995;70;Magyarország;Osvát András;;
Szerelem patak;Szerelem patak;Nem fikciós mûvek;2013;70;Amerikai Egyesült Államok;Sós Ágnes;;
Szerelembõl nõsültem;Szerelembõl nõsültem;Játékfilm;1937;70;Magyarország;Székely István;;
Szerelmi láz;Szerelmi láz;Játékfilm;1942;70;Magyarország;ifj. Lázár István;;
Szerelmi ügy, avagy a postáskisasszony tragédiája;Ljubavni slucaj ili tragedija sluzbenice;szatíra;1967;70;Jugoszlávia;Dusan Makavejev;dr. Aleksandar Kostic, Slobodan Aligrudic, Éva Ras;
